,Name,ID,club_event_club_1_event_1,club_event_club_1_event_2,club_event_club_1_event_3,club_event_club_2_event_1,club_event_club_2_event_2,club_event_club_2_event_3,club_event_club_3_event_1,club_event_club_3_event_2,club_event_club_3_event_3,fest_event_fest_1_event_1,fest_event_fest_1_event_10,fest_event_fest_1_event_11,fest_event_fest_1_event_12,fest_event_fest_1_event_13,fest_event_fest_1_event_2,fest_event_fest_1_event_3,fest_event_fest_1_event_4,fest_event_fest_1_event_5,fest_event_fest_1_event_6,fest_event_fest_1_event_7,fest_event_fest_1_event_8,fest_event_fest_1_event_9,fest_event_fest_2_event_1,fest_event_fest_2_event_10,fest_event_fest_2_event_11,fest_event_fest_2_event_12,fest_event_fest_2_event_13,fest_event_fest_2_event_14,fest_event_fest_2_event_15,fest_event_fest_2_event_2,fest_event_fest_2_event_3,fest_event_fest_2_event_4,fest_event_fest_2_event_5,fest_event_fest_2_event_6,fest_event_fest_2_event_7,fest_event_fest_2_event_8,fest_event_fest_2_event_9,club_role_Participant,club_role_organiser_1,club_role_organiser_2,club_role_organiser_3,club_role_organiser_4,club_role_organiser_5,Fest_role_organiser_1,Fest_role_organiser_10,Fest_role_organiser_2,Fest_role_organiser_3,Fest_role_organiser_4,Fest_role_organiser_5,Fest_role_organiser_6,Fest_role_organiser_7,Fest_role_organiser_8,Fest_role_organiser_9,oragnisers_festname_fest_1,oragnisers_festname_fest_2,participants_festname_fest_1,participants_festname_fest_2
346,Ruth Cook,18XJ1A0297,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
347,Izaiah Byler,18XJ1A0299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
348,Theron Stroud,18XJ1A0302,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
349,Kody Bader,18XJ1A0303,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
350,Dania Babb,18XJ1A0304,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
351,Yessica Rucker,18XJ1A0305,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
352,Katy Fine,18XJ1A0308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
353,Yosef Rowley,18XJ1A0309,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
354,Jaime Grimes,18XJ1A0310,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
355,Saul Sweet,18XJ1A0315,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
356,Jacey Weeks,18XJ1A0316,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
357,Colin Hughes,18XJ1A0317,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
358,Rafael Mansfield,18XJ1A0319,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
359,Quinten Whiting,18XJ1A0320,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
360,Devon Kaiser,18XJ1A0321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361,Isabelle Harman,18XJ1A0322,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
362,Koby Littlejohn,18XJ1A0323,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
363,Peyton Mast,18XJ1A0325,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,True,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
364,Monique Bourque,18XJ1A0328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,Denise Segura,18XJ1A0329,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
366,Hasan Sam,18XJ1A0330,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
367,Daisy Burton,18XJ1A0332,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
368,Brooke Delgadillo,18XJ1A0333,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
369,Arman Griswold,18XJ1A0336,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
370,Kendrick Gavin,18XJ1A0337,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
371,Alize Gross,18XJ1A0341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
372,Gary Paxton,18XJ1A0342,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
373,Kirk Chavarria,18XJ1A0344,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True
